pair_id,task,query_id,target_id,query_smiles,target_smiles,gold_relation,binary_label,gold_source,source_type,hard_negative_type
hardneg_000059,chembl36_external,chembl36_hard_0088195,clean_0005248,C=CCNC(=O)C1CCC(=O)N1S(=O)(=O)c1ccc(C)cc1,O=C(O)C1CCC(=O)N1S(=O)(=O)c1ccccc1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000060,chembl36_external,chembl36_hard_0088195,clean_0014290,C=CCNC(=O)C1CCC(=O)N1S(=O)(=O)c1ccc(C)cc1,COC(=O)C=C1SC(OC)(N(C)c2ccccc2)N(C)C1=O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000061,hiv,hiv_038804,hiv_038803,O=c1c2cc([N+](=O)[O-])cnc2sn1-c1ccc(Oc2ccccc2)cc1,Cc1cnc2sn(-c3ccc(Oc4ccccc4)cc3)c(=O)c2c1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000062,chembl36_external,chembl36_hard_0099744,chembl36_hard_0099230,C=CCn1c(SCC(N)=O)nnc1-c1cccc(Br)c1,C=CCn1c(S)nnc1-c1ccc([N+](=O)[O-])cc1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000063,chembl36_external,chembl36_hard_0099744,chembl36_hard_0044280,C=CCn1c(SCC(N)=O)nnc1-c1cccc(Br)c1,C=C(C)Cn1c(-c2ccccc2C)nnc1S(=O)(=O)CC(C)C,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000064,zinc15_external,zinc15_hard_0051545,zinc15_hard_0024023,Cn1nnc(CN2CC3(C[C@@H](NC(=O)[C@H]4CCC(=O)NC4)CO3)C2)n1,Cn1cnc(C(=O)NCC2CC(NC(=O)[C@@H]3CCCN3C(N)=O)C2)n1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000065,chembl36_external,chembl36_hard_0083783,chembl36_hard_0100675,C=CCC[C@@H](O)[C@@H](Cc1ccc(O)cc1)NC,C=COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)CCCCCNC(=O)OCc1ccccc1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000066,chembl36_external,chembl36_hard_0083783,chembl36_hard_0042969,C=CCC[C@@H](O)[C@@H](Cc1ccc(O)cc1)NC,C=C(C)C1CC=C(C)/C(=N/CCCC(=O)O)C1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000067,chembl36_external,chembl36_hard_0083783,chembl36_hard_0018343,C=CCC[C@@H](O)[C@@H](Cc1ccc(O)cc1)NC,C#Cc1cccc(NC(=O)/C=C\C(=O)O)c1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000068,zinc15_external,zinc15_hard_0013677,zinc15_hard_0008650,CC(C)N([C@@H]1CCNC1)C(F)(F)Oc1cccnc1Cl,CCN(Cc1ccccc1Cl)C(=O)NCC(F)(F)CN,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000069,chembl36_external,chembl36_hard_0087875,chembl36_hard_0087885,C=CCNC(=O)C(=O)C(CCC)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)N[C@@H](CN(C)C(=O)C1CC1)C(C)(C)C)C(C)(C)C)C2(C)C,C=CCNC(=O)C(=O)C(CCC)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)N[C@@H](CN1CCCCC1=O)C(C)(C)C)C(C)(C)C)C2(C)C,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000070,zinc15_external,zinc15_hard_0019588,zinc15_hard_0038386,CCN(C(=O)c1c[nH]cc1C1CC1)C1CN(C(=O)CNC(N)=O)C1,C[C@H]1[C@@H](NC(=O)CN2CCCC2)CCN1C(=O)c1ccc(O)nn1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000071,chembl36_external,chembl36_hard_0091583,chembl36_hard_0107351,C=CCO[C@H]1CCN(C(=O)c2cccc3cc[nH]c23)C1,C=c1[nH]c(=O)/c(=C/c2ccc(C(C)(C)C)cc2)[nH]c1=O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000072,zinc15_external,zinc15_hard_0054956,chembl36_hard_0096170,CC(=O)Nc1ccc(CNCCN2CCCCC2)cc1,C=CCc1cc(CNCCN2CCC[C@H](CO)C2)ccc1OC,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000073,zinc15_external,zinc15_hard_0054956,zinc15_hard_0057515,CC(=O)Nc1ccc(CNCCN2CCCCC2)cc1,Cc1n[nH]c(C)c1[C@H](C)CC(=O)N1CCC2(CCC2)C1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000074,zinc15_external,zinc15_hard_0054956,zinc15_hard_0041997,CC(=O)Nc1ccc(CNCCN2CCCCC2)cc1,CC1CCN(C[C@@H](C)NCc2ccc(F)cc2)CC1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000075,chembl36_external,chembl36_hard_0010166,chembl36_hard_0010172,C#CCN(C)Cc1ccccc1.CN(C)C1C=C(c2ccccc2)CCC1,C#CCN(C)Cc1ccccc1.NC1C=C(c2ccccc2)CCC1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000076,zinc15_external,zinc15_hard_0030356,zinc15_hard_0010763,Cc1[nH]ccc1C(=O)NC[C@@H]1CCN1C(=O)C(C)(C)C1CCC1,C[C@@H]1[C@@H](NC(=O)C[C@H]2CCN(C)C2)CCN1C(=O)C#CC1CC1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000077,bbbp,bbbp_000220,bbbp_000037,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000078,bbbp,bbbp_000220,sider_gastro_001144,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000079,chembl36_external,chembl36_hard_0098327,chembl36_hard_0098325,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCC5(CCN(C)CC5)CC4)cc3)nc2n1-c1cccc(C2(O)CC(F)(F)C2)n1,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCC5(CCN(C)CC5)CC4)cc3)nc2n1-c1cccc(C2(F)CC(F)(F)C2)n1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000080,chembl36_external,chembl36_hard_0098327,chembl36_hard_0098325,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCC5(CCN(C)CC5)CC4)cc3)nc2n1-c1cccc(C2(O)CC(F)(F)C2)n1,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCC5(CCN(C)CC5)CC4)cc3)nc2n1-c1cccc(C2(F)CC(F)(F)C2)n1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000081,tox21_are,tox21_are_001841,chembl36_hard_0007953,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,C#CC(C)(C)NS(=O)(=O)c1ccc(OC)c(C(=O)NCC2CCCN2CC)c1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000082,tox21_are,tox21_are_001841,chembl36_hard_0132699,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,CC(=O)NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000083,tox21_are,tox21_are_001841,tox21_ahr_002694,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000084,chembl36_external,chembl36_hard_0006935,chembl36_hard_0004276,Brc1ccccc1Oc1ccc(Nc2ccccc2)cc1,Brc1cc(Nc2ccccc2)ccc1Oc1ccccc1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000085,chembl36_external,chembl36_hard_0006935,chembl36_hard_0058248,Brc1ccccc1Oc1ccc(Nc2ccccc2)cc1,C=C1C(c2ccc(Br)cc2)=CC(=O)N1c1ccc(C)cc1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000086,chembl36_external,chembl36_hard_0006935,chembl36_hard_0004276,Brc1ccccc1Oc1ccc(Nc2ccccc2)cc1,Brc1cc(Nc2ccccc2)ccc1Oc1ccccc1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000087,tox21_mmp,tox21_mmp_000077,chembl36_hard_0109892,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,CC#C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000088,tox21_mmp,tox21_mmp_000077,bbbp_000235,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000089,tox21_mmp,tox21_mmp_000077,clintox_tox_000112,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000090,bace,bace_000887,bace_000827,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(NC=O)CC1,CCC(C)(C)c1cccc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000091,bace,bace_000887,bace_001116,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(NC=O)CC1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCN(C(C)=O)C1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000092,bace,bace_000887,bace_001320,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(NC=O)CC1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(CCO)CC1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000093,chembl36_external,chembl36_hard_0023539,chembl36_hard_0023779,C/C(=C\c1cc(F)c(OCCC(F)F)cc1F)C(=O)N[C@@H]1[C@H](O)[C@@H](O)[C@H]2OCO[C@H]2[C@@H]1O,C/C(=C\c1ccc(OCC(N)=O)c(O)c1)C(=O)N[C@@H]1[C@H](O)[C@@H](O)[C@H]2OCO[C@H]2[C@@H]1O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000094,chembl36_external,chembl36_hard_0023539,chembl36_hard_0023538,C/C(=C\c1cc(F)c(OCCC(F)F)cc1F)C(=O)N[C@@H]1[C@H](O)[C@@H](O)[C@H]2OCO[C@H]2[C@@H]1O,C/C(=C\c1cc(F)c(OCCC(C)(C)F)cc1F)C(=O)N[C@@H]1[C@H](O)[C@@H](O)[C@H]2OCO[C@H]2[C@@H]1O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000095,chembl36_external,chembl36_hard_0097735,chembl36_hard_0100776,C=CCc1ccccc1O[C@@H](C)C1=NCCN1,C=COc1ccccc1OC(C)C1=NCCN1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000096,chembl36_external,chembl36_hard_0097735,tox21_are_004727,C=CCc1ccccc1O[C@@H](C)C1=NCCN1,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000097,chembl36_external,chembl36_hard_0097735,chembl36_hard_0097696,C=CCc1ccccc1O[C@@H](C)C1=NCCN1,C=CCc1ccccc1OCC1=NCCN1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000098,chembl36_external,chembl36_hard_0055416,chembl36_hard_0055422,C=C1C(=O)O[C@@H]2C[C@H](CO)CC/C=C(\CO)C[C@@H](O)[C@@H]12,C=C1C(=O)O[C@@H]2C[C@H](COC(=O)/C(C)=C\C)CC/C=C(\CO)C[C@@H](O)[C@@H]12,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000099,chembl36_external,chembl36_hard_0055416,zinc15_hard_0024917,C=C1C(=O)O[C@@H]2C[C@H](CO)CC/C=C(\CO)C[C@@H](O)[C@@H]12,COC[C@H](C)OC[C@@H](C)Oc1cccc(O)c1C(C)=O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000100,chembl36_external,chembl36_hard_0074963,chembl36_hard_0125208,C=CC(=O)Nc1cc(Nc2cc(-n3c(SC)nnc3-c3ccc(F)cc3)ccn2)c(OC)cc1N1CCC(N2CCOCC2)CC1,CC(=O)N1CCN(Cc2cc(CC(=O)Nc3nnc(CCCCc4ccc(NC(=O)Cc5ccccc5)nn4)s3)ccc2F)CC1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000101,chembl36_external,chembl36_hard_0096575,chembl36_hard_0096564,C=CCc1ccc(O)c(-c2cc(CC=C)cc(CN3CCC(NC(=O)[C@H](C)N)CC3)c2O)c1,C=CCc1ccc(O)c(-c2cc(CC=C)cc(CN3CCC(NC(=O)CCCCCN)CC3)c2O)c1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000102,chembl36_external,chembl36_hard_0096575,chembl36_hard_0132667,C=CCc1ccc(O)c(-c2cc(CC=C)cc(CN3CCC(NC(=O)[C@H](C)N)CC3)c2O)c1,CC(=O)NC(Cc1ccc(C(C)C)cc1)C(=O)NC1CCN(C(=O)c2cccc(C)c2)CC1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000103,chembl36_external,chembl36_hard_0096575,chembl36_hard_0097057,C=CCc1ccc(O)c(-c2cc(CC=C)cc(CN3CCC(NC(=O)[C@H](C)N)CC3)c2O)c1,C=CCc1ccc(OCCCCO)c(-c2cc(CC=C)cc(CN3CCC(N)CC3)c2O)c1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000104,chembl36_external,chembl36_hard_0026353,zinc15_hard_0035816,C/C(=N\NC(=O)NC1CCCCC1)c1ccc(Cl)s1,C=C(C)CCN1CCN(C(=O)c2nc(Cl)cs2)CC1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000105,tox21_ahr,tox21_ahr_004604,clean_0007597,CC(=O)N[C@@H](CS)C(=O)O,C[C@@H](S)C(=O)NCC(=O)O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000106,chembl36_external,chembl36_hard_0055130,chembl36_hard_0055128,C=C1C(=O)O[C@@H]2CC(C)=C([C@@H](C)CCCOC(C)=O)[C@@H](OC(=O)c3ccccc3)[C@H]12,C=C1C(=O)O[C@@H]2CC(C)=C([C@@H](C)CCCOC(C)=O)[C@@H](OC(=O)c3ccc([N+](=O)[O-])cc3)[C@H]12,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000107,chembl36_external,chembl36_hard_0055130,chembl36_hard_0056900,C=C1C(=O)O[C@@H]2CC(C)=C([C@@H](C)CCCOC(C)=O)[C@@H](OC(=O)c3ccccc3)[C@H]12,C=C1C(=O)[C@@]23C(=O)OC[C@]4(C=CCC(C)(C)[C@H]4C=O)[C@@H]2CC[C@@H]1[C@H]3OC(=O)/C=C/C,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000108,chembl36_external,chembl36_hard_0055130,chembl36_hard_0055131,C=C1C(=O)O[C@@H]2CC(C)=C([C@@H](C)CCCOC(C)=O)[C@@H](OC(=O)c3ccccc3)[C@H]12,C=C1C(=O)O[C@@H]2CC(C)=C([C@@H](C)CCCOC(C)=O)[C@@H](OC(=O)c3ccccc3F)[C@H]12,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000109,tox21_mmp,tox21_mmp_007355,zinc15_hard_0020199,CC(=O)c1sc(C)nc1C,CC[C@H](C)[C@H](C)C(=O)NCCNCc1nc(C)cs1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000110,tox21_mmp,tox21_mmp_007355,tox21_are_000854,CC(=O)c1sc(C)nc1C,Cc1ncsc1CCCl,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000111,chembl36_external,chembl36_hard_0006046,chembl36_hard_0005890,Brc1ccc2ncc(-c3cnc4ccccn34)nc2c1,Brc1ccc2c(c1)ncc1nc(-c3ccccn3)[nH]c12,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000112,chembl36_external,chembl36_hard_0076336,chembl36_hard_0076289,C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(Cl)c(OCCOCC)n3)C2)cc1,C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(Br)cn3)C2)cc1OCCN(C)C,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000113,chembl36_external,chembl36_hard_0076336,chembl36_hard_0124254,C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(Cl)c(OCCOCC)n3)C2)cc1,CC(=O)N1CCN(C(=O)CCOC[C@H]2c3ccccc3CN2c2cn[nH]c(=O)c2Cl)CC1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000114,chembl36_external,chembl36_hard_0076336,chembl36_hard_0076333,C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(Cl)c(OCCOCC)n3)C2)cc1,C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(Cl)c(OCCC#N)n3)C2)cc1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000115,chembl36_external,chembl36_hard_0102089,chembl36_hard_0102092,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@]2(CN1C(=O)[C@@H](NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N(C)CC,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@]2(CN1C(=O)[C@@H](NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)NC(C)(C)C,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000116,chembl36_external,chembl36_hard_0102089,chembl36_hard_0102092,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@]2(CN1C(=O)[C@@H](NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N(C)CC,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@]2(CN1C(=O)[C@@H](NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)NC(C)(C)C,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000117,zinc15_external,zinc15_hard_0035771,zinc15_hard_0042164,O=C(O)[C@H]1C[C@@H](O)CN1CCCOC(F)(F)F,COC(=O)[C@@H]1C[C@@H](O)CN1CC(=O)NCC(=O)O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000118,zinc15_external,zinc15_hard_0035771,zinc15_hard_0050589,O=C(O)[C@H]1C[C@@H](O)CN1CCCOC(F)(F)F,CCC[C@H](NC(=O)[C@H]1CCCN1CCC)C(=O)OC,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000119,sider_gastro,sider_gastro_000170,chembl36_hard_0109919,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,CC#C[C@@]1(O)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(=O)[nH]c1=O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000120,sider_gastro,sider_gastro_000170,chembl36_hard_0040473,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,C1CN2CCOCC2=N1.O=C(O)/C=C/C(=O)O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000121,sider_gastro,sider_gastro_000170,chembl36_hard_0016742,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,C#C[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000122,zinc15_external,zinc15_hard_0054404,zinc15_hard_0054272,CC(C)(C)OC(=O)CCNC(=O)Cn1ncnn1,CO[C@H](C)C(=O)NC[C@@H](C)CNC(=O)Cc1nnn(C(C)(C)C)n1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000123,zinc15_external,zinc15_hard_0054404,zinc15_hard_0001615,CC(C)(C)OC(=O)CCNC(=O)Cn1ncnn1,COCCNC(=O)CNC(=O)CCn1cncn1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000124,zinc15_external,zinc15_hard_0054404,zinc15_hard_0045974,CC(C)(C)OC(=O)CCNC(=O)Cn1ncnn1,C[C@H](CN(C)C(=O)Cn1ncnn1)NC(=O)[C@@H](C)C#N,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000125,zinc15_external,zinc15_hard_0047220,zinc15_hard_0022782,Cc1ncc(CC(=O)N[C@@H]2C[C@@H](C)N(C(=O)c3ccnnc3)C2)o1,CC(C)n1cc(C(=O)N2C[C@H]3C[C@H]2[C@H]3NC(=O)c2cocn2)cn1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000126,chembl36_external,chembl36_hard_0007477,zinc15_hard_0049742,C#CC#C[C@H](O)c1ccccc1,CC[C@@H](COC)NC(=O)c1cc(C(F)(F)F)ccc1NC,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000127,chembl36_external,chembl36_hard_0007477,sider_gastro_000295,C#CC#C[C@H](O)c1ccccc1,CC(=O)Oc1ccccc1C(=O)O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000128,zinc15_external,zinc15_hard_0029844,chembl36_hard_0073653,CN1CCC[C@H]2CN(C(=O)Nc3ccc(C(F)(F)F)cc3)C[C@H]21,C=CC(=O)NCc1cc(C(F)(F)F)ccc1N1CCN(C)CC1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000129,chembl36_external,chembl36_hard_0025996,chembl36_hard_0026000,C/C(=N\NC(=O)C1=C(O)c2ccccc2S(=O)(=O)N1C)c1ccc(O)cc1,C/C(=N\NC(=O)C1=C(O)c2ccccc2S(=O)(=O)N1C)c1ccccc1Cl,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000130,chembl36_external,chembl36_hard_0025996,chembl36_hard_0026001,C/C(=N\NC(=O)C1=C(O)c2ccccc2S(=O)(=O)N1C)c1ccc(O)cc1,C/C(=N\NC(=O)C1=C(O)c2ccccc2S(=O)(=O)N1C)c1ccccc1O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000131,chembl36_external,chembl36_hard_0025996,chembl36_hard_0025981,C/C(=N\NC(=O)C1=C(O)c2ccccc2S(=O)(=O)N1C)c1ccc(O)cc1,C/C(=N\NC(=O)C1=C(O)c2ccccc2S(=O)(=O)N1)c1ccc(N)cc1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000132,zinc15_external,zinc15_hard_0036260,zinc15_hard_0034095,C/C=C(/C)C(=O)N1CCC[C@H](CNC(=O)C2CCC3(CC2)CC3)C1,COCCCCN[C@H](C)C[C@H](C)NC(=O)c1ccc(C2CC2)cc1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000133,chembl36_external,chembl36_hard_0092125,chembl36_hard_0043944,C=CCOc1ccc(-c2ncc(C(=O)O)c(=O)[nH]2)cc1C#N,C=C(C)COc1ccc(-c2nc(C)c(C(=O)O)c(=O)[nH]2)cc1C#N,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_murcko_scaffold
hardneg_000134,chembl36_external,chembl36_hard_0092125,hiv_017230,C=CCOc1ccc(-c2ncc(C(=O)O)c(=O)[nH]2)cc1C#N,O=C(Nc1ccccc1)OCc1nc2c([nH]1)C(=O)C=CC2=O,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
hardneg_000135,chembl36_external,chembl36_hard_0092125,chembl36_hard_0093049,C=CCOc1ccc(-c2ncc(C(=O)O)c(=O)[nH]2)cc1C#N,C=CCOc1ccccc1-c1ncc(C(=O)OCC)c(=O)[nH]1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_scaffold_mw_logp_matched
hardneg_000136,zinc15_external,zinc15_hard_0030550,zinc15_hard_0023821,Cc1ccccc1CCC(=O)NCC1CN(CCCF)C1,CCCNC[C@H]1CC[C@H](NC(=O)c2ccc(CF)cc2)C1,none,0,phase0_clean_corpus,self_rerun_hard_negative,same_formula_constitutional_isomer
