pair_id,task,query_id,target_id,query_smiles,target_smiles,gold_relation,binary_label,gold_source,source_type,hard_negative_type,pred_relation,pred_exact,pred_parent,pred_stereo,pred_tautomer,pred_family
chembl_exact_self_000942,chembl36_registry,1099,1099,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(Br)cc2C1=O,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(Br)cc2C1=O,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000943,chembl36_registry,1100,1100,CN1Cc2c(C(=O)OCCC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O,CN1Cc2c(C(=O)OCCC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000944,chembl36_registry,1101,1101,CNc1ncnc2c1ncn2Cc1cccc(O)c1,CNc1ncnc2c1ncn2Cc1cccc(O)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000945,chembl36_registry,1102,1102,COc1ccc(CC(=O)O)c(-c2ccc(Cl)cc2)c1,COc1ccc(CC(=O)O)c(-c2ccc(Cl)cc2)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000946,chembl36_registry,1103,1103,COc1cc(-c2ccc(Cl)cc2)ccc1CC(=O)O,COc1cc(-c2ccc(Cl)cc2)ccc1CC(=O)O,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000947,chembl36_registry,1104,1104,C=C1[C@@H](OC(=O)/C=C/c2ccccc2)CC[C@@]2(C)[C@@H](O)[C@H](O)C3=C(C)C(=O)C[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C,C=C1[C@@H](OC(=O)/C=C/c2ccccc2)CC[C@@]2(C)[C@@H](O)[C@H](O)C3=C(C)C(=O)C[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000948,chembl36_registry,1106,1106,COc1ccc(-c2ccc(Cl)cc2)cc1CC(=O)O,COc1ccc(-c2ccc(Cl)cc2)cc1CC(=O)O,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000949,chembl36_registry,1108,1108,COc1c2occc2c(CN(C)C)c2ccc(=O)oc12.Cl,COc1c2occc2c(CN(C)C)c2ccc(=O)oc12.Cl,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000950,chembl36_registry,1109,1109,Nc1ccc(S(N)(=O)=O)cc1Br,Nc1ccc(S(N)(=O)=O)cc1Br,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000951,chembl36_registry,1110,1110,Nc1ccc(S(N)(=O)=O)cc1F,Nc1ccc(S(N)(=O)=O)cc1F,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000952,chembl36_registry,1111,1111,[O-][n+]1cc(N2CCNCC2)nc2ccccc21,[O-][n+]1cc(N2CCNCC2)nc2ccccc21,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000953,chembl36_registry,1113,1113,CC(CN1CCCCC1)OC(=O)C1CCCCN1C(=O)C(=O)C(C)(C)C,CC(CN1CCCCC1)OC(=O)C1CCCCN1C(=O)C(=O)C(C)(C)C,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000954,chembl36_registry,1114,1114,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000955,chembl36_registry,1115,1115,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@H](NC(=O)OCC2=C(C(=O)OC(C)(C)C)N3C(=O)/C(=C/OC(=O)C(C)(C)C)[C@@H]3S(=O)(=O)C2)[C@@H](O)[C@H](C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@H](NC(=O)OCC2=C(C(=O)OC(C)(C)C)N3C(=O)/C(=C/OC(=O)C(C)(C)C)[C@@H]3S(=O)(=O)C2)[C@@H](O)[C@H](C)O1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000956,chembl36_registry,1116,1116,COc1c(CC(=O)O)cccc1-c1ccc(Cl)cc1,COc1c(CC(=O)O)cccc1-c1ccc(Cl)cc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000957,chembl36_registry,1117,1117,Nc1nc(N)c2c(S(=O)(=O)c3ccc4ccccc4c3)cccc2n1,Nc1nc(N)c2c(S(=O)(=O)c3ccc4ccccc4c3)cccc2n1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000958,chembl36_registry,1118,1118,COc1c2occc2c(C[N+](C)(C)C)c2ccc(=O)oc12.[Cl-],COc1c2occc2c(C[N+](C)(C)C)c2ccc(=O)oc12.[Cl-],exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000959,chembl36_registry,1119,1119,CC(CCc1ccccc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1,CC(CCc1ccccc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000960,chembl36_registry,1122,1122,Fc1ccccc1Cn1cnc2c(NCC3CC3)ncnc21,Fc1ccccc1Cn1cnc2c(NCC3CC3)ncnc21,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000961,chembl36_registry,1123,1123,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)c1ccccc1,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)c1ccccc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000962,chembl36_registry,1124,1124,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000963,chembl36_registry,1125,1125,CC(=O)Nc1nnc(S(N)(=O)=O)s1,CC(=O)Nc1nnc(S(N)(=O)=O)s1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000964,chembl36_registry,1126,1126,CC1(C)CCN=C(N)C1,CC1(C)CCN=C(N)C1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000965,chembl36_registry,1127,1127,Nc1ncnc2ccc(Sc3ccc4ccccc4c3)cc12,Nc1ncnc2ccc(Sc3ccc4ccccc4c3)cc12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000966,chembl36_registry,1128,1128,CC1(C)N=C(N)N=C(N)N1c1cccc(OCCOc2ccccc2)c1,CC1(C)N=C(N)N=C(N)N1c1cccc(OCCOc2ccccc2)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000967,chembl36_registry,1129,1129,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)cc1,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)cc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000968,chembl36_registry,1130,1130,Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000969,chembl36_registry,1131,1131,CC(C)(C)Nc1ncnc2c1ncn2Cc1ccccc1F,CC(C)(C)Nc1ncnc2c1ncn2Cc1ccccc1F,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000970,chembl36_registry,1132,1132,CC(C)Nc1ncnc2c1ncn2Cc1ccccc1F,CC(C)Nc1ncnc2c1ncn2Cc1ccccc1F,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000971,chembl36_registry,1133,1133,CC1(C)N=C(N)N=C(N)N1c1ccc(F)cc1,CC1(C)N=C(N)N=C(N)N1c1ccc(F)cc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000972,chembl36_registry,1134,1134,CCCC1CCCC(N)=N1,CCCC1CCCC(N)=N1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000973,chembl36_registry,1135,1135,CNC1=NCCCC1,CNC1=NCCCC1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000974,chembl36_registry,1136,1136,CN1Cc2c(C(=O)OCC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O,CN1Cc2c(C(=O)OCC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000975,chembl36_registry,1137,1137,CCC(CC)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,CCC(CC)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000976,chembl36_registry,1138,1138,CCCCc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,CCCCc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000977,chembl36_registry,1139,1139,CNc1ncnc2c1ncn2Cc1ccccc1C(F)(F)F,CNc1ncnc2c1ncn2Cc1ccccc1C(F)(F)F,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000978,chembl36_registry,1140,1140,CN(C)c1ncnc2c1ncn2Cc1ccccc1,CN(C)c1ncnc2c1ncn2Cc1ccccc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000979,chembl36_registry,1141,1141,CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OCc3ccccc3)[C@]3(O)CC(OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2OCOCCO,CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OCc3ccccc3)[C@]3(O)CC(OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2OCOCCO,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000980,chembl36_registry,1142,1142,NC1=NC(C2CCCCC2)CCC1,NC1=NC(C2CCCCC2)CCC1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000981,chembl36_registry,1143,1143,NC1=NCCC(C(F)(F)F)C1,NC1=NCCC(C(F)(F)F)C1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000982,chembl36_registry,1144,1144,COc1cc(CC(=O)O)ccc1-c1ccc(Cl)cc1,COc1cc(CC(=O)O)ccc1-c1ccc(Cl)cc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000983,chembl36_registry,1145,1145,CNc1ncnc2c1ncn2Cc1cccc(F)c1F,CNc1ncnc2c1ncn2Cc1cccc(F)c1F,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000984,chembl36_registry,1146,1146,CC1(C)N=C(N)N=C(N)N1c1cccc(F)c1,CC1(C)N=C(N)N=C(N)N1c1cccc(F)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000985,chembl36_registry,1147,1147,Nc1nc(N)c2cc(NC(=O)Cc3ccc(Cl)cc3)ccc2n1,Nc1nc(N)c2cc(NC(=O)Cc3ccc(Cl)cc3)ccc2n1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000986,chembl36_registry,1148,1148,NCc1ccc(S(N)(=O)=O)cc1,NCc1ccc(S(N)(=O)=O)cc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000987,chembl36_registry,1150,1150,CC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](Cl)[C@H]2S(=O)(=O)C1,CC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](Cl)[C@H]2S(=O)(=O)C1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000988,chembl36_registry,1151,1151,Nc1ccc(S(N)(=O)=O)cc1Cl,Nc1ccc(S(N)(=O)=O)cc1Cl,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000989,chembl36_registry,1152,1152,CN(C)c1ncnc2c1ncn2Cc1c(F)cccc1Cl,CN(C)c1ncnc2c1ncn2Cc1c(F)cccc1Cl,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000990,chembl36_registry,1153,1153,Fc1ccccc1Cn1cnc2c(N3CCC3)ncnc21,Fc1ccccc1Cn1cnc2c(N3CCC3)ncnc21,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000991,chembl36_registry,1154,1154,CN(c1ncnc2c1ncn2Cc1ccccc1F)C1CC1,CN(c1ncnc2c1ncn2Cc1ccccc1F)C1CC1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000992,chembl36_registry,1156,1156,Cc1c(NC(=O)CSc2ccc3ccccc3c2)ccc2nc(N)nc(N)c12,Cc1c(NC(=O)CSc2ccc3ccccc3c2)ccc2nc(N)nc(N)c12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000993,chembl36_registry,1157,1157,Cc1oc(-c2ccc(OC(F)(F)F)cc2)nc1COc1cccc(C(C)CCn2oc(=O)[nH]c2=O)c1,Cc1oc(-c2ccc(OC(F)(F)F)cc2)nc1COc1cccc(C(C)CCn2oc(=O)[nH]c2=O)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000994,chembl36_registry,1158,1158,NNc1ccc(S(N)(=O)=O)cc1,NNc1ccc(S(N)(=O)=O)cc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000995,chembl36_registry,1159,1159,Nc1ccc(S(N)(=O)=O)cc1,Nc1ccc(S(N)(=O)=O)cc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000996,chembl36_registry,1160,1160,CC(C)NCC(O)COc1ccc(C[S+]([O-])CC2CC2)cc1,CC(C)NCC(O)COc1ccc(C[S+]([O-])CC2CC2)cc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000997,chembl36_registry,1162,1162,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)[nH]c2=O)c2ccc(F)cc2)c1,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)[nH]c2=O)c2ccc(F)cc2)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000998,chembl36_registry,1163,1163,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)[nH]c2=O)Cc2ccccc2)c1,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)[nH]c2=O)Cc2ccccc2)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000999,chembl36_registry,1164,1164,CC1CCc2nc(N)nc(N)c2C1,CC1CCc2nc(N)nc(N)c2C1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_parent_000000,chembl36_registry,189,1049517,Cl.N[C@@H](CNC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)O,N[C@@H](CNC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)O,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000001,chembl36_registry,190,1049518,COC(=O)[C@@H](N)COC(=O)Nc1ccc([N+](=O)[O-])cc1.Cl,COC(=O)[C@@H](N)COC(=O)Nc1ccc([N+](=O)[O-])cc1,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000002,chembl36_registry,191,1049524,COC(=O)[C@@H](N)CCC(=O)Nc1ccc([N+](=O)[O-])cc1.Cl,COC(=O)[C@@H](N)CCC(=O)Nc1ccc([N+](=O)[O-])cc1,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000003,chembl36_registry,199,1049613,COC(=O)[C@@H](N)CNC(=O)Nc1ccc([N+](=O)[O-])cc1.Cl,COC(=O)[C@@H](N)CNC(=O)Nc1ccc([N+](=O)[O-])cc1,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000004,chembl36_registry,463,678581,C[C@]1(/C=C/C#N)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],C[C@]1(/C=C/C#N)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000005,chembl36_registry,551,678583,C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O.[Na+],C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000006,chembl36_registry,558,678582,C[C@]1(/C=C\C#N)[C@H](C(=O)[O-])N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O.[Na+],C[C@]1(/C=C\C#N)[C@H](C(=O)O)N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000007,chembl36_registry,559,680348,C[C@]1(/C=C/C#N)[C@H](C(=O)[O-])N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O.[Na+],C[C@]1(/C=C/C#N)[C@H](C(=O)O)N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000008,chembl36_registry,577,678584,CO/N=C/[C@@]1(C)[C@H](C(=O)[O-])N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O.[Na+],CO/N=C/[C@@]1(C)[C@H](C(=O)O)N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000009,chembl36_registry,782,651875,COc1c2occc2c(COCCC[N+](C)(C)C)c2ccc(=O)oc12.[Br-],COc1c2occc2c(COCCC[N+](C)(C)C)c2ccc(=O)oc12,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000010,chembl36_registry,795,651864,COc1c2occc2c(CN2CCCCC2)c2ccc(=O)oc12.Cl,COc1c2occc2c(CN2CCCCC2)c2ccc(=O)oc12,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000011,chembl36_registry,842,233898,CC[N+](CC)(CC)Cc1c2ccoc2c(OC)c2oc(=O)ccc12.[Cl-],CC[N+](CC)(CC)Cc1c2ccoc2c(OC)c2oc(=O)ccc12,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000012,chembl36_registry,847,651874,C[C@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl,C[C@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000013,chembl36_registry,879,651862,COc1c2occc2c(CN2CCN(C)CC2)c2ccc(=O)oc12.Cl,COc1c2occc2c(CN2CCN(C)CC2)c2ccc(=O)oc12,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000014,chembl36_registry,892,94790,C[N+](C)(C)CCOC(N)=O.[Cl-],C[N+](C)(C)CCOC(N)=O,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,False
chembl_parent_000015,chembl36_registry,900,656770,C=CCOc1noc2c1CNCC2.Cl,C=CCOc1noc2c1CNCC2,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000016,chembl36_registry,901,651861,Cl.c1ccc(COc2noc3c2CNCC3)cc1,c1ccc(COc2noc3c2CNCC3)cc1,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000017,chembl36_registry,902,651860,CCN1CCc2onc(OC)c2C1.Cl,CCN1CCc2onc(OC)c2C1,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000018,chembl36_registry,926,251603,Br.Oc1noc2c1CNCC2,Oc1noc2c1CNCC2,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000019,chembl36_registry,927,651854,CN1CC[N+](C)(CCCOc2c3occc3cc3ccc(=O)oc23)CC1.[Br-],CN1CC[N+](C)(CCCOc2c3occc3cc3ccc(=O)oc23)CC1,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000020,chembl36_registry,928,656785,C[N+](C)(C)CCCOc1c2occc2cc2ccc(=O)oc12.[Br-],C[N+](C)(C)CCCOc1c2occc2cc2ccc(=O)oc12,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000021,chembl36_registry,940,656800,CCOc1noc2c1CN(C)CC2.Cl,CCOc1noc2c1CN(C)CC2,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000022,chembl36_registry,1004,651880,C[C@@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl,C[C@@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
chembl_parent_000023,chembl36_registry,1005,656681,C[C@H](N)Cc1c2ccoc2c(Br)c2ccoc12.Cl,C[C@H](N)Cc1c2ccoc2c(Br)c2ccoc12,parent,1,ChEMBL36 molecule_hierarchy,external_registry_gold,positive_parent_registry,parent,False,True,False,False,True
